Moderate to Heavy Snow	中到大雪
Use of these images may require the consent from the content owner.	要使用这些图片，需要取得内容所有者的许可。
One of the results in the left panel	左侧窗口中的某个结果
Back to the previous image	返回上一个街景
Also add to my public Google profile	同时添加到我的公开 Google 个人资料中
Converting to plain text will lose some formatting. Continue?	转换为纯文本会丢失原有格式。是否继续？
Add a place to the map	将这个地点添加到地图
Sweet bread and maple syrup on a Sunday morning	弥漫着甜面包和枫糖浆味道的周日早晨
Visit official movie website	访问官方电影网站
Sort by date with duplicates included	按日期排列并重复显示结果
Filter both explicit text and explicit images	过滤色情文字及图片
There was an error deleting your review.  Please try again later.	删除您的评价时出错。  请稍后再试。
Your change will erase some hidden details that you created when you were more zoomed in. Continue and discard the details?	您的更改将消除放大时创建的某些隐藏细节。继续并删除细节吗？
Please wait, updating Google cookies across domains...	正在更新各域间的 Google cookie，请稍候...
Make Google Your Homepage!	将 Google 设为主页!
Return to experiments overview	返回实验概述
Go to Google Image Search Home	Google 图片搜索首页
What does 'Ads by Google' mean?	什么是“Google 提供的广告”？
return results of the file format	显示使用以下文件格式的结果
Because you visited similar sites before.	因为您以前访问过类似网站。
If you want to describe an experience you had here, consider TAG_BEGINwriting a reviewTAG_END instead.	如果您希望分享在此处的经历或感受，不妨TAG_BEGIN写一段评价TAG_END。
This place may be permanently closed	此地点可能已永远关闭
Could not retrieve comments for this page.	无法检索该网页的评论。
Labeled for noncommercial reuse with modification	可再利用和修改，但不能作商业用途
Add to starred images	添加到加星标图片
This result is not about a person	此结果不是关于人物的搜索结果
Click or drag to enter streetSPACEview	通过点击或拖动进入街景SPACE
Enter the letters you see in the image below:	输入下图中显示的字母：
Traffic at day and time:	预报路况的日期和时间：
Unknown error occurred. Please try again in a few hours.	发生未知错误。请过几小时后重试。
This site aggregates prices from multiple stores	此网站收集了多家商店的价格
The images above were found by Google Image Search and may be subject to trademark or copyright.	上面的图片是通过 Google 图片搜索找到的，可能受商标或版权保护。
Enter a location or address	输入位置或地址
Don't show any citation import links.	隐藏导入链接
Filter features on the map to find the exact place that you're looking for	过滤地图上的地图项可找到您要寻找的确切地点
Collaborators may invite others	协作者可邀请其他人
More info for recipe publishers.	发布食谱的用户要了解相关详情，请点击该链接。
The image failed to load.	无法加载该图片。
See your location, search for what’s nearby, and get directions to where you want to go.	查看您的位置，搜索附近的信息，并获取前往目的地的线路。
Return patents with the assignee name	显示附有代理人姓名的专利
Incident or service disruption for this line.	此线路出现问题或服务中断。
Start address was not recognized.	无法识别起点地址。
Once this map is removed, it can no longer be accessed from My Places.	地图一旦删除，便无法再通过“我的地点”进行使用。
Larger photo with caption and credit.	带图片说明和图片提供者的放大照片。
Allow anyone to edit this map	允许任何人修改此地图
Embed in another service:	嵌入其他服务：
Have you noticed information that could be inappropriate or private in our search results?	您是否在搜索结果中见过不当信息或私人信息？
Social Sciences, Arts, and Humanities	社会、艺术和人文科学
Google currently offers the following interface languages:	Google 目前提供下列语言版本：
Search all Chinese pages	中文网页
What information were you trying to find?	您原本打算查找哪些信息？
Links are not available on this test page	本测试页没有提供链接
For each page show	针对每个网页的视图
Tip: Use the magnifying glass on the left to get a closer look.	提示：使用左侧的放大镜可以看得更清楚一些。
Video inappropriate for this map?	此地图上有不当视频？
Street address, city, or zip	街道地址、城市或邮编
Easily create and share personalized, annotated maps of your world	轻松创建并共享可以个性化与注释化的自己的世界地图。
No other sizes of this image found.	未找到该图片的其他尺寸。
Get a pack of useful software for free	免费获得实用的软件包
Thank you. The new placement for this marker will appear on Google Maps soon.	谢谢您！新放置的这个标记很快就会显示在 Google 地图上。
See these results on a map of this region	在此地区的地图上查看搜索结果
Do not provide results while I type but do provide predictive queries	在我输入时不提供搜索结果，但提供系统预测的查询字词
You need to have JavaScript enabled to use this page.	要使用本网页，需要启用 JavaScript。
Flag Map as Inappropriate	举报不当地图
If you TAG_BEGINsign inTAG_END, your feedback will take effect immediately.  Otherwise, it will first be reviewed.	TAG_BEGIN登录TAG_END后，您的反馈将立即生效，否则您的评论需要先接受评审。
Return messages written in	寻找留言的使用语言为
Convert to filled shape	转换为填充图形
Learn about statistics, diagnostics, and how to manage the indexing of your website.	了解统计信息、诊断信息以及如何管理您网站的索引编制。
Choose a new date and time	选择新的日期和时间
The time or date displayed reflects when an article was added to or updated in Google News.	显示的时间或日期表示的是 Google 新闻添加或更新某篇报道的时间。
See the image in its original context on the page:	图片所在网页：
Updating stopped. To resume, RELOAD_LINKreload the pageCLOSE_LINK.	动态更新已停止。如要恢复，请RELOAD_LINK重新加载此网页CLOSE_LINK。
Employment, health, and much more...	工作机会、健康、及其它
Detours for service from this agency.	此交通机构的线路存在绕行情况。
To see all the details that are visible on the screen,use the QUOTOPrintQUOTO link next to the map.	要查看屏幕上的所有细节，请使用地图旁边的QUOTO打印QUOTO链接。
Try adding a city, state, or zip code.	添加城市、省／自治区／直辖市或邮编。
Some problems, but still readable	有一些问题，但仍可阅读
What do you think about it? Share a tip.	您觉得此地如何？欢迎评价。
Problems with this page?	此页是否存在问题？
Detours for this line.	此线路绕行。
Discover and browse printed material online	在线查找并浏览书面资料
Post directly to your Google profile from any page on Google.	从 Google 上的任意网页直接发布到您的 Google 个人资料。
BOLD_TAG_BEGINWriteBOLD_TAG_END reviews of businesses	BOLD_TAG_BEGIN撰写BOLD_TAG_END 商户评论
Sort top results by date	按日期对最相关结果排序
Content removed at the request of the site's publisher	应此站网主要求，已将其网页存档删除。
Click to continue drawing a line	点击继续画线
Don't use this location as the initial map view	请勿将该地址作为初始地图视图
There was a problem contacting the server, please try again.	联系服务器时出现问题，请重试。
If you would like to hear back from Google regarding your comment, please enter your email address:	如果您希望 Google 就您的意见作出回应，请输入您的电子邮件地址：
e.g. Books and Culture	如：书籍与文化
Watch the World Cup at this location	观看在此地举行的世界杯
Tip: Try entering a descriptive word in the search box.	提示：请尝试在搜索框中输入描述性字词。
In my social network	在我的社交网络中
Hide more starred results	隐藏更多加星标结果
Matches, news, and standings	赛事安排、新闻和积分榜
Visit the Web Search Help Center.	访问 Google 网络搜索帮助中心。
The phone number is likely unlisted.	该电话号码可能未公开列出。
Make sure the file exists.	确保文件已存在。
The image below was found by Google Image Search and may be subject to copyright.	以上图片系 Google 图片搜索的结果，可能受到商标和版权保护。
Street view not available in this area.	无法提供此区域的街景。
Thank you. Your edit has been saved and will be visible after it has been reviewed.	谢谢您！系统已保存您的修改，并将在审核后予以显示。
Popular products available at this store	此商店出售的热门商品
Not available in this view. Switch to Map view to use this option.	此视图中未提供。切换到地图视图以使用此选项。
Find pages similar to the page	搜索类似以下网页的网页
Search results not complying with Chinese law, regulation or policy do not appear.	据当地法律法规和政策，部分搜索结果未予显示。
Use this location as the initial map view	将该地址作为初始地图视图
This option is unavailable when using Google Instant.	使用 Google 即搜即得时，该选项不可用。
Play trailer on Youtube	播放YouTube上的预告片
can be freely modified, adapted or built upon	可随意修改、改写或构建
Make sure all names are spelled correctly.	请确定所有名称拼写正确。
Cigarette smoke and the smell of sweet, sweet victory	弥漫着烟味和赢钱后由衷的快意
Reduced service in this station.	此车站的班次减少了。
No, I want to add a new place.	不，我要添加新地点。
Click the star beside any place you'll want to find again.	点击您希望再次查看的地点旁边的星标。
Provide predictive queries and results while I type	在我输入时提供系统预测的查询字词以及搜索结果
Return to the last result	返回上一结果
Try dragging these images:	请尝试拖动这些图片：
Because of technical restrictions, you cannot edit this location at this time.	由于技术限制，目前您无法编辑该位置。
Search Google with an image instead of text.	用图片替代文本在 Google 上进行搜索。
Fresh air and monkey droppings	新鲜空气中夹杂着猴子粪便的气味
The image must be in .jpg, .gif, .png, or .bmp format.	图片必须采用 .jpg、.gif、.png 或 .bmp 格式。
Significant delays at this station.	此车站的严重延误。
Labeled for noncommercial reuse	可再利用，但不能作商业用途
See up-to-date traffic conditions to help you plan your route.	查看最新路况信息，以帮助您规划路线。
allow some forms of re-use	允许某些形式的再利用
Add movie showtimes to iGoogle	添加到 iGoogle
Screen reader users, click here to turn off advanced search features.	屏幕阅读器用户请点击此处，以关闭高级搜索功能。
Return books with the author name	显示附有作者姓名的书籍
Google is neither affiliated with the authors of this page nor responsible for its content.	Google 和网页作者无关，不对网页的内容负责。
Show weather conditions on the map.	在地图上显示天气状况。
Does this place really exist?	此地点确实存在？
This place may not exist	此地点可能不存在
The display size of image is determined by browser window size.	图片的显示尺寸取决于浏览器窗口的大小。
Not satisfied? See results for:	不满意？看看下面的搜索匹配：
Make sure all your points are located on a roadway	请确保所有的点都在道路上
The information below may reflect earlier edits, but the map has not yet been updated.	以下信息可能涵盖了以前的修改，但地图还没发生相应的更新。
See all posts in this blog	查看此 博客中的所有帖子
Try an alternate number?	试试看拨打备用号码？
Click to confirm this request:	点击确认此请求：
Find pages that link to the page	搜索链接到该网页的网页
Some of our search results can be offensive.	有些搜索结果可能有低俗之嫌。
You can view and edit this map atVIEW_MAP_URL	您可以在 VIEW_MAP_URL 查看和修改此地图
Is there wrong information but you don't know enough to correct it?	是否有您不知道该如何更正的错误信息？
Sorry, we are undergoing maintenance, but please come back later.	抱歉，系统目前正在维护中，请您稍后再试。
Couldn't find anything to save!	无内容可保存！
Go back to the Google home page	返回 Google 首页
Remove from starred images	从加星标图片中删除
More results from this patent	此专利的更多搜索结果
Know about this place and want everyone to find it?	您知道该地点并想要别人都能找到它吗？
Sorted by date with duplicates included	已按日期排列并重复显示结果
Return books published by	图书搜索结果符合出版商名称
Stand on the shoulders of giants	站在巨人的肩膀上
Report inappropriate PHOTO_LINK_STARTphotoPHOTO_LINK_END | VIDEO_LINK_STARTvideoVIDEO_LINK_END	举报不当PHOTO_LINK_START照片PHOTO_LINK_END | VIDEO_LINK_START视频VIDEO_LINK_END
Dissatisfied? See results for:	不满意？查看以下内容的结果：
Trying to preview mobile ads? Click OPEN_LINK_TO_MOBILE_AD_TESThereCLOSE_LINK_TO_MOBILE_AD_TEST.	要预览移动广告吗？ 点击OPEN_LINK_TO_MOBILE_AD_TEST此处CLOSE_LINK_TO_MOBILE_AD_TEST。
This will delete any reviews and stars you have added to this place.	此操作会删除您为此位置添加的所有评论和星标
Which step mentions the problem?	哪一段存在该问题？
Add to starred images.	添加到加注星标的图片中。
Top results sorted by date	已按日期对最相关结果排序
Too many locations found in import file.	导入文件中地点过多。
Significant problems, difficult or impossible to read	问题很严重，难以阅读或无法阅读
All route waypoints will get sent.	能够发送全部航点。
Do not filter my search results.	请勿筛选我的搜索结果。
Link to this page	显示本页链接
Choose a suggestion or try being less specific.	选择一个建议，或者尝试扩大搜索条件。
Tips for writing a public response	公开回复的撰写技巧
Or drag the marker to the primary entrance of this place.	或将标记拖至该地点的主要入口。
Leaving the page will stop the verifying process now in progress. Leave this page?	离开该页面将停止当前的验证过程。确实要离开吗？
Click to start drawing a line	点击开始画线
Wet, tangy, misty and muggy dew	潮湿、迷蒙又闷热的水气扑面而来
Paste link in BOLD_TAG_STARTemailBOLD_TAG_END or BOLD_TAG_STARTIMBOLD_TAG_END	在BOLD_TAG_START电子邮件BOLD_TAG_END或BOLD_TAG_START即时消息BOLD_TAG_END中粘贴链接
Try the new map editor - Learn more	尝试新的地图编辑器 - 了解详情
Open search results in a new browser window.	在新的浏览器窗口中显示查询结果。
Starred images from Google	来自 Google 的加星标图片
Get the latest Flash Player.	获取最新版 Flash 播放器。
More results from this book	本书中的更多搜索结果
Search public source code	搜索公开的源代码
Click to drop a pin	点击放置图钉
Edit in Google Map Maker	在 Google 地图制作工具中编辑
Return only image files formatted as	只寻找下列指定的图片类型
This review has been automatically translated.	此评价已自动翻译。
Click to cancel this request:	点击取消此请求：
Share you thoughts, links, or photos with your social circles from any page on Google.	在 Google 的任意网页上与社交圈的朋友分享自己的想法、链接或照片。
Search within articles citing	在以下商品内进行搜索
Visually, something doesn't look quite right.	某些搜索结果看起来存在问题。
Have a problem that can't be edited?	遇到了无法编辑的问题？
Import into my citations	将搜索结果导入到我的著作引用中
This search includes SearchWiki notes by:	本次搜索包含以下搜索者的 SearchWiki 评论：
Please enter a valid location for showtimes.	请输入有效的城市名称以查询放映时间。
Want to see more questions posted by your friends?	想看看您的朋友发布的更多问题吗？
Above Map is for planning purposes only, Google disclaims responsibility for any errors	此地图仅供计划参考目的，Google不对任何错误信息负责
Top links to this map	该地图热门链接
These results may be incomplete - not all transit agencies in this area have provided their info.	这些结果可能不完整 - 此区域中并非所有交通机构都提供了信息。
This site may be compromised.	该网站可能遭到了攻击。
Is this place really private?	此地点确实是私人地点？
Search within citing articles	在引用文章中搜索
Report the following images as offensive.	举报以下图片不应显示。
Letters are not case-sensitive	字母不区分大小写
Set your appearance to start rating	需要先设置外观，才能开始评分
Save your biking, walking, and driving directions	保存您的骑车、步行和行车路线
show only intermediate results	仅显示适于中级阅读水平的结果
Save to My Places	保存到“我的地点”
Make this page your personalized news	将此页作为您的自定义资讯
Return patents with the inventor name	显示附有发明人姓名的专利
Draw a line along roads	沿道路画一条路线
Change address or drag marker	更改地址或拖动标记
To protect you from unsolicited messages, please type in the characters you see in the image.	为了避免收到来路不明的消息，请键入您在图像中看到的字符。
See the public transport network of your city overlaid on the map.	在地图上查看您所处城市的公共交通网。
Find pages that link to the page:	搜索链接到此网页的网页：
Drop here to move to the next page	拖到此处可移至下一页
Some location edits are not shown for privacy reasons.	有些位置编辑由于隐私原因而未显示。
changes apply to all Google services	所作更改将应用于所有 Google 服务
Directions suggest a road that is closed.	系统推荐的路线需要经过一条已封闭的道路。
Search Google with an image	用图片在 Google 上进行搜索
Sorry, this page's content is restricted	很抱歉，此页内容受限
Significant delays on this line.	此路线的严重延误。
The content overlaid onto this map is provided by a third party, and Google is not responsible for it.	此地图上放置的内容由第三方提供，Google 对其不负任何责任。
Sign in to change background image	登录以更改背景图像
Browse webcams worldwide on Google Maps	在 Google 地图上浏览全球的网络摄像头
Search in all subject areas.	搜索所有学科领域。
Back to the previous location	返回上一个地点
Learn about Google's latest update	了解 Google 最新动态更新
Drag to move image	拖动可移动图像
by reviews, maps and edits	依据评论、地图和编辑
What do you love about it? Share a tip.	您喜欢它的哪些方面？欢迎分享各种意见。
Fresh and acidic citrus on a sunny Saturday morning	阳光明媚的周六早晨，来杯鲜榨的酸甜柑橘果汁
We're changing our privacy policy and terms.	我们即将对隐私权政策和服务条款进行修改。
Plan a trip using public transportation	公交路线搜索
Use caution when walking in unfamiliar areas.	在不熟悉的区域行走时使用警告。
Signed-in users can block selected sites from search results.	已登录的用户可以从搜索结果中屏蔽选定的网站。
There was an error submitting your review.  Please try again later.	提交您的评价时出错。  请稍后再试。
Please explain why your search results weren't helpful.	请解释一下为什么您的搜索结果不能提供帮助。
You have no maps.	您没有地图。
Click on a coupon below to view and redeem it.	点击下面的优惠券可以查看并使用。
Modified service for this agency.	此交通机构的服务有调整。
Remove from starred images.	从加标星标的图片中删除。
Search within this book	在本书内搜索
This map contains other inappropriate content	此地图含有其他不适当内容
Search by image is unavailable. Please try again in a few hours.	无法按图搜索。请过几小时后重试。
Search for images available on the web	搜索网络上的图片
Find out what to do about fraudulent sites.	了解如何应对仿冒欺诈性网站。
Some of the search options are temporarily unavailable.	部分搜索选项暂时无法使用。
Create and share your documents, spreadsheets, and presentations online	创建文档和电子表格
All messages from thread	线索的所有留言
Provide location and details using the info window on the map.	使用地图上的信息窗口提供位置和细节。
The following locations were chosen from multiple candidates.	以下地点选自多个候选地点。
No standard web pages containing all your search terms were found.	没有一个标准网页中包含了您所输入的所有搜索字词。
Show imagery with street names	显示标有街道名称的图片
Turn on snap to roads	打开“沿实际道路”
Also limit to images labeled for:	同时只限标明以下使用权限的图片：
LINK_BEGINExplore the worldLINK_END. Local experts share their favorite places with you.	LINK_BEGIN探索世界LINK_END。熟悉当地情况的用户将与您分享他们最喜欢的地方。
This place may be private	此地点可能是私人地点
BOLD_TAG_BEGINShareBOLD_TAG_END your interests and opinions with friends, family, and the world	与家人、朋友以及所有的人BOLD_TAG_BEGIN分享BOLD_TAG_END 您的喜好或观点
You can enter notes here.	可在此输入备注。
See all notes for this SearchWiki	查看该 SearchWiki 的所有评论
This map does not exist.	此地图不存在。
MapsGL is a beta product	MapsGL 产品目前处于测试阶段
Go to Blog Search Home	到博客搜索主页
Make sure the address included a city and state.	请确保地址中包含省份和城市。
Or enter the url of map data on the web	或输入网络上地图数据的网址
Place your ad on Google Images.	在 Google 图片上展示广告。
Learn more about these Google services	了解更多有关这些 Google 服务
See full size image	查看完整尺寸的图片
Sign in to see your background image	登录以查看背景图片
The display size of image is determined by the browser window.	图片的显示尺寸取决于浏览器窗口的大小。
Google Maps could not calculate directions between the points you've specified.	Google 地图无法计算所指定两点间的路线。
New! Browse images by subject	新功能！按主题浏览图片
List your products for free on Google's shopping search engine	在 Google 的购物搜索引擎上免费展示您的商品
Display Google tips and messages in:	指令语言
Promoted to first page	升至首页
The previous page is sending you to an invalid url.	您所在网页试图将您引至无效网址。
Give us feedback on Ads by Google	告诉我们关于 Google 提供的广告的意见反馈
Unable to save placemark.	无法保存地标。
The most comprehensive people search on the web.	网络上最全面的人物搜索。
Learn about transit stations, lines and schedules.	了解公交站、线路和时刻表的信息。
This place has a different view associated with it. Click here to see and adjust it.	此地点具有其他相关视图。点击这里即可进行查看和调整。
Info about Usenet News...	新闻群组介绍
Please tell us why this map is inappropriate:	请告知此地图不适当的原因：
Apply theme to iGoogle	将主题元素应用于 iGoogle
Enter a location above or right-click on the map to add a destination.	输入以上某个位置或右键点击地图以添加其他目的地。
Try right-clicking on the map to replace this destination.	右击地图以替换该目的地。
Return web pages updated in the	限定要显示的网页更新日期应于
These images were found through Google Image Search and may be subject to copyright protection.	以上图片系 Google 图片搜索的结果，可能受到版权保护。
Click to continue drawing a shape	点击继续画图形
Okay, allow ads on Google	好，允许在 Google 上出现广告
Would you like to edit one of these instead?	您要编辑以下内容之一吗？
Press Enter to search.	按回车键进行搜索。
Street view not available. Try another location.	无法提供街景。请试试其他位置。
Try searching in all subject areas	搜索所有学科领域。
Do not provide predictive queries nor results while I type	在我输入时不提供系统预测的查询字词或搜索结果
Click to set zoom level	单击设置缩放水平
Show more starred results	显示更多加星标结果
Not available at this zoom level. Zoom in to use transit details.	在此缩放级别看不到公交信息。请放大以查看详细公交信息。
For these and other reasons, TAG_BEGINreport a problemTAG_END	由于这些原因及其他原因，TAG_BEGIN报告问题TAG_END
Businesses at this address	位于此地址的商户
Confirm your Google Scholar Alert	确认 Google 学术搜索快讯
Switch between labels in the local language and transliterated text.	切换显示当地文字地名或对应的中文地名。
Pages that include matching images	包含匹配图片的页面
Show the screen or type in the code online to redeem your offer	请向商户出示您手机收到的优惠信息或在线输入代码来兑换优惠券
e.g. CNN, New York Times	例如：人民日报、新华网
Turn off snap to roads	关闭“沿实际道路”
Not available for this location. Try viewing the map for a different location.	此位置上没有相关信息。请尝试查看地图上的其他位置。
Google Maps with Street View	包含街景功能的 Google 地图
Try dragging these images to the search box:	请尝试将这些图片拖至搜索框：
What information did Google provide instead?	而 Google 提供了哪些错误的信息？
Collaborators may edit the map.	协作者可以修改地图。
Create tables, graphs, heat maps, and other visualizations	创建表格、图表、热图和其他可视化项目
Welcoming blend of stale popcorn and sticky seats	不新鲜的爆米花、黏乎乎的座椅，加上热情的招呼
We could not save your change because it appears to contain inappropriate language.	无法保存更改，因为可能包含不适当的语言。
Click to see this area on Google Maps	点击可在 Google 地图上参看该区域
See what\'s going on nearby.	看看附近发生了什么。
The results included spam.	搜索结果中包含垃圾内容。
What do you dislike about it? Share a tip.	您不喜欢它的哪些方面？欢迎分享各种意见。
Search results not complying with local law, regulation or policy do not appear.	据当地法律法规和政策，部分搜索结果未予显示。
Drag me to a street!	将我放入街道！
Last photo just now	最后一张照片：刚才
Report Selected Images as Offensive	举报所选图片不应显示
Want to see which results your friends are talking about?	想看看您的朋友们都在讨论些什么吗？
Get your reviews as a feed	以 Feed 形式查看您的评论
Reduced service on this line.	此线路的班次减少了。
Find the best biking lanes and trails in your city.	查找您所在城市内最便捷的自行车道和小路。
View in Google Maps	在 Google 地图中查看
Directions suggest a turn that is difficult or restricted.	系统推荐的路线需要经过一个很难通过或限行的转弯。
Commercial reuse with modification	可出于商业目的再利用和修改
Don't have an OnStar username? TAG_BEGINClick hereTAG_END.	如果您还没有 OnStar 用户名，请TAG_BEGIN点击此处TAG_END。
Passengers must call the agency.	乘客必须致电公交部门。
Keep reminding me for this product	在此产品中，请继续提醒我
We're sorry, the Custom Search Engine you are trying to access does not exist.	非常抱歉，您要访问的自定义搜索引擎不存在。
Watch the best videos recorded at a particular location on the map.	在地图上观看特定地点所录制的最佳视频。
Discover and browse patents online	在线查找并浏览专利
Personal experiences aside, how would you describe this place?	抛开个人感受，您认为这个地方有什么特点？
You have no rated places.	您没有已评分的地点。
Write reviews of your favorite businesses	为您最喜欢的商户撰写评论
Labeled for reuse with modification	可再利用和修改
Move the marker when Street View is adjusted, and vice versa	当街景调整时，移动标记；反之亦然
However, there are websites with similar addresses:	不过，存在一些具有相似网址的网站：
Search for documents containing the terms	寻找包含有下列字词的文件
These place details are no longer updated by Google Maps.	这些地点详情将不再由 Google 地图更新。
What is this page?	这页是什么？
Is this place really a duplicate?	此地点确实是重复地点？
You currently have no MyMaps to display.	您当前没有可显示的 MyMaps。
Please report the offensive images.	请举报低俗图片。
Blue outlines show roads where street view is available.	带蓝色线框的道路表示有街景可用。
Explore an area through geographically based Wikipedia articles.	根据维基百科文章中的说明，按地理位置浏览相应区域。
Drag or click to pan.	拖动或点击可执行平移操作。
BOLD_TAG_STARTDrawBOLD_TAG_END lines and shapes to highlight paths and areas.	BOLD_TAG_START绘制BOLD_TAG_END线条和图形以突出显示路线及区域。
If the address is correct but in the wrong location, drag the marker.	如果地址正确而位置错误，请拖动标记。
Pan or zoom the map to explore	平移或缩放地图以浏览
Unable to contact server.	无法与服务器联系。
Try searching over all publications	搜索所有出版物
Find out how to report search results content.	了解如何报告搜索结果内容。
Need tips on searching?	希望得到一些搜索提示？
Drag ring to rotate view	拖动环可旋转视图
Add a place that physically exists, such as a monument or pizza shop.	请添加实际存在的地点，例如纪念碑或比萨店。
Please click the category that best matches your feedback.	请点击与您的反馈意见最吻合的类别。
Free web mail with search, anti-spam, and extremely large storage	存储空间超过 2.5GB 的免费网络邮件
Standings, matches, and news	积分榜、赛事安排和新闻
See image in original page	查看原始网页上的图片
Come here often? Make Google your homepage.	经常光顾此页？请将 Google 设为您的主页。
Please use a valid email address.	请输入有效的电子邮件地址。
You can drag the map with your mouse, and double-click to zoom.	可用鼠标拖动地图，或双击进行放大。
Information for blog authors	博客作者须知
Search results not complying with local law,regulation or policy do not appear.	据当地法律法规和政策，部分搜索结果未予显示。
Modified service for this line.	此线路的服务有调整。
Get more forum results	获得更多论坛结果
Search within a site or domain:	在特定网站或域名中搜索:
Exploring images just got easier with sorting. Now browse images by subject.	对图片进行排序后可以更轻松地进行浏览。立即按主题浏览图片。
This change will not appear immediately.	此更改不会立即显示。
Incident or service disruption at this station.	此站出现问题或服务中断。
This is the only article in this thread	这是仅有的一条留言
Google Blog Search - Advanced Options	Google Blog 搜寻－高级选项
Results with similar images	具有类似图片的结果
Edits to this location will not appear immediately.	对该位置所做的编辑不会立即显示。
Info for Checkout users	针对结账用户的信息
Other web pages related to	其他相关网页
Use the form below and your advanced search will appear here	使用以下表单，您的高级搜索将会显示在此处
Click to start drawing a shape	点击开始画图形
aren't filtered by license	未经许可过滤
Browse complete list of groups...	查看讨论区目录
More definitions on Google Dictionary	Google 字典上的更多释义
How and when to respond	如何以及何时回复
View in Google Earth	在 Google 地球中查看
Not approved for Google Maps	未批准用于 Google 地图
Which address did you mean?	您指的是哪个地址？
Click to place me on the map	点击将我放在地图上
This sends a link to Mobile Maps to your mobile phone.	该功能会将移动版地图链接发送至您的手机上。
Set up your nickname and start rating places to get personalized recommendations in search.	设置昵称并为地点评分，以便从搜索结果中获取个性化推荐内容。
Verifying lock across all Google domains...	正在验证是否已在所有 Google 域中完成锁定...
Failed to approve this place's info	批准该地点信息失败
No street view available.	无法使用街景。
Where's the rest of this book?	本书的其余部分在哪里？
with these words in the title	题目中包含以下词语
Incomplete or invalid information for creating an alert.	创建快讯的信息缺失或无效。
Responding to Google reviews	回复 Google 评论
Manage, edit, and share your photos and pictures	管理、修改并共享照片和图片
There are no SearchWiki notes for this search by:	本次搜索中不包含以下搜索者的 SearchWiki 评论：
show only basic results	仅显示适于初级阅读水平的结果
This change will not appear immediately because the website may be inappropriate.	更改不会立即显示，因为该网站可能是不适当的网站。
Medicine, Pharmacology, and Veterinary Science	医学、药理学和兽医学
Neither address was recognized.	起点和终点地址皆无法识别。
Use the Google Interface in Your Language	让 Google 说您的语言
Try your query on the entire web	请向所有网络查询
The requested category was not found.	找不到您指定的目录类别
Make this my default location	设为我的默认位置
Switch to Japanese alternate UI	切换至日本替代用户界面
We recommend using a newer browser to use this service.	我们建议您以更新版本的浏览器来使用此服务。
Check the spelling of the address you typed	请检查您所键入地址的拼写
Zoom out of street view.	缩小街道视图。
Reopen a problem with directions	重提路线问题
Sorry, we were unable to send this message.  Please try again later.	抱歉，无法发送此信息。 请稍后再试。
Products available at this store	此商店出售的商品
The results contained a page that was irrelevant or off-topic.	结果中包含无关或离题网页。
Please report the offensive video.	请举报低俗视频。
Find local businesses and services on the web.	在网上查找本地公司与服务。
While you browse the map, click the thumbnails to see webcams of those locations.	浏览地图时，点击缩略图可查看相应位置的网络摄像头。
Search millions of videos from across the web.	在网上搜索数以百万计的视频。
Browse photos on the map.	在地图上浏览照片。
Because you visited this page before.	因为您以前访问过该网页。
All services from this agency are interrupted.	此代理人的所有服务被中断。
return results from the site or domain	搜索以下网站
We're sorry, street view is currently unavailable due to high demand.BREAK_TAGPlease try again later!	抱歉，由于需求量高，街景暂时不可用。BREAK_TAG请稍后再试！
This place does not exist.	此地点不存在。
For additional help with your search, try consulting:	如需更多搜索帮助，请查询：
What do you like about it? Share a tip.	您喜欢它的哪些方面？欢迎分享各种意见。
any of these unwanted words:	要排除的字词：
Few problems, entire page is readable	几乎没有问题，整页可读性良好
My Places encountered a temporary error and could not load some items. Please try again later.	“我的地点”遇到临时错误，无法加载某些项。请稍后再试。
The selection and placement of reviews on this page were determined automatically by a computer program.	此页评语的选择与位置经由电脑程序自动挑选
Upload and share your original films	上传并共享原创影片
Return only articles in the following subject areas:	仅显示以下学科领域的文章：
Reported to not be private	据报告不是私人地点
One or more of the results were inappropriate.	存在一个或多个不当的搜索结果。
Enter location: US city or zip	输入位置：中国的城市或邮编
Enter address, phone number, etc	输入地址、电话号码等
Hear what\'s going on nearby from your friends.	了解朋友附近的最新信息。
Add to My Library	添加到我的书架
Do not provide query suggestions in the search box.	不在搜索框内提供查询建议。
Had a bad experience with a website?	是否发现某个网站不好用？
Show images and text	显示图片和文字
Another place or landmark	其他地方或地标
View imagery taken in the last hour from webcams around the world.	查看由世界各地的网络摄像头在最近一小时内拍摄的图像。
No content was found in this area.	在该区域找不到内容。
Drag or click to zoom.	拖动或点击可执行缩放操作。
Invalid user account. Please visit the TAG_BEGINhelp pageTAG_END.	该用户帐户无效，请查看TAG_BEGIN帮助网页TAG_END。
Email me if more details are needed.	需要更多详情时给我发送电子邮件。
Please try another item.	请尝试使用其他项目。
Search within this patent	仅在此专利范围搜索
Go to Google News Home	到 Google 资讯主页
Drag the marker to the primary entrance of this place.	将标记拖动至该地点的主要入口。
Reopen a problem with the map	重提地图问题
Explore the world at street level.	探索世界，从街头开始！
No results found. Try broadening your search.	找不到任何结果。请尝试放宽搜索条件。
No changes have been made to the map.	未对地图进行任何更改。
Wonder Wheel requires Javascript.	“神奇罗盘”要求启用 Javascript。
Return patents with the patent number	显示附有专利号的专利
Information for Blog Authors	向 Blog 作者提供的信息
